ID_MD	FORM	CAPITOL	RIND
71725	47	1034	7413001
70418	47	1034	7414000
71511	47	1034	7414001
71060	47	1034	7415000
71294	47	1034	7415001
70838	47	1034	7415002
71295	47	1034	7416000
70419	47	1034	7416001
70420	47	1034	7417000
71951	47	1034	7417001
70421	47	1034	7417002
70631	47	1034	7417003
71726	47	1034	7417004
70839	47	1034	7417005
71727	47	1034	7418000
70840	47	1034	7418001
71728	47	1034	7418002
70841	47	1034	7419000
71952	47	1034	7419001
71729	47	1034	7419002
71512	47	1034	7420000
71513	47	1034	7420001
71514	47	1034	7421000
71730	47	1034	7421001
70632	47	1034	7421002
71731	47	1034	7422000
71296	47	1034	7422001
71297	47	1034	7422002
70633	47	1034	7423000
70842	47	1034	7423001
71298	47	1034	7423002
70843	47	1034	7424000
71061	47	1034	7424001
71732	47	1034	7424002
71953	47	1034	7425000
71954	47	1034	7425001
70844	47	1034	7426000
71515	47	1034	7426001
70845	47	1034	7427000
71955	47	1034	7427001
71299	47	1034	7428000
71733	47	1034	7428001
71516	47	1034	7428002
71062	47	1034	7428003
71734	47	1034	7429000
70634	47	1034	7429001
71956	47	1034	7429002
71957	47	1034	7429003
70635	47	1034	7430000
70846	47	1034	7431000
71517	47	1034	7431001
71300	47	1034	7432000
71301	47	1034	7432001
71302	47	1034	7433000
71518	47	1034	7433001
70847	47	1034	7433002
71063	47	1034	7800000
71519	47	1034	7801000
70422	47	1034	7810000
70848	47	1034	7810001
71520	47	1034	7811000
70849	47	1034	7812000
70423	47	1034	7812001
71521	47	1034	7813000
71958	47	1034	7813001
71959	47	1034	7814000
71303	47	1034	7814001
71522	47	1034	7815000
71523	47	1034	7815001
70636	47	1034	7815002
71304	47	1034	7815003
71960	47	1034	7816000
70424	47	1034	7816001
70637	47	1034	7816002
71961	47	1034	7817000
70425	47	1034	7818000
71524	47	1034	7819000
70426	47	1034	7819001
71064	47	1034	7820000
71735	47	1034	7821000
71065	47	1034	7821001
70638	47	1034	7821002
71305	47	1034	7821100
70427	47	1034	7821101
71736	47	1034	7822000
71525	47	1034	7823000
71066	47	1034	7823001
70428	47	1034	7824000
70429	47	1034	7824001
70639	47	1034	7825000
71067	47	1034	7825001
71737	47	1034	7825002
70430	47	1034	7826000
70850	47	1034	7827000
70640	47	1034	7828000
71962	47	1034	7828001
71306	47	1034	7829000
71307	47	1034	7829001
71068	47	1034	7830000
71069	47	1034	7831000
70431	47	1034	7831001
71963	47	1034	7832000
70641	47	1034	7832001
70642	47	1034	7833000
71070	47	1034	7834000
71071	47	1034	7834001
70432	47	1034	7835000
71738	47	1034	7835001
71526	47	1034	7835002
71964	47	1034	7835003
71527	47	1034	7835004
70851	47	1034	7835005
71965	47	1034	7836000
71072	47	1034	7837000
71308	47	1034	7837001
71073	47	1034	7837002
70643	47	1034	7838000
71074	47	1034	7838001
70644	47	1034	7839000
71739	47	1034	7839001
71966	47	1034	7839002
70645	47	1034	7840000
70433	47	1034	7841000
71967	47	1034	7841001
70434	47	1034	7842000
71309	47	1034	8000000
70435	47	1034	8001000
71740	47	1034	8001001
71741	47	1034	8002000
71310	47	1034	8002001
70852	47	1034	8010000
71311	47	1034	8011000
71075	47	1034	8012000
70646	47	1034	8012001
70853	47	1034	8013000
71968	47	1034	8014000
71076	47	1034	8015000
71312	47	1034	8015001
71742	47	1034	8016000
70647	47	1034	8016001
71313	47	1034	8017000
71528	47	1034	8017001
71077	47	1034	8018000
70436	47	1034	8018001
71743	47	1034	8019000
71744	47	1034	8019001
70437	47	1034	8020000
70438	47	1034	8020001
70648	47	1034	8021000
70854	47	1034	8022000
71745	47	1034	8023000
71078	47	1034	8023001
71079	47	1034	8024000
71080	47	1034	8024001
70649	47	1034	8024002
70855	47	1034	8025000
71969	47	1034	8026000
71081	47	1034	8027000
71529	47	1034	8028000
71530	47	1034	8029000
71082	47	1034	8030000
71531	47	1034	8031000
71532	47	1034	8032000
71083	47	1034	8033000
70856	47	1034	8034000
71314	47	1034	8300000
71970	47	1034	8301000
70650	47	1034	8310000
70439	47	1034	8310001
70440	47	1034	8310002
71533	47	1034	8311000
70441	47	1034	8312000
70651	47	1034	8312001
71534	47	1034	8313000
70652	47	1034	8314000
70653	47	1034	8314001
71535	47	1034	8314002
70442	47	1034	8315000
71746	47	1034	8316000
71315	47	1034	8316001
70654	47	1034	8316002
70443	47	1034	8317000
71536	47	1034	8318000
70655	47	1034	8319000
71537	47	1034	8320000
70444	47	1034	8321000
70857	47	1034	8322000
70656	47	1034	8323000
71316	47	1034	8324000
70445	47	1034	8325000
71538	47	1034	8326000
70657	47	1034	8326001
71084	47	1034	8327000
70658	47	1034	8327001
70446	47	1034	8328000
71539	47	1034	8329000
70659	47	1034	8330000
70447	47	1034	8331000
70448	47	1034	8331001
71971	47	1034	8500000
70449	47	1034	8501000
70858	47	1034	8510000
71085	47	1034	8510001
70450	47	1034	8511000
71972	47	1034	8512000
70451	47	1034	8513000
71086	47	1034	8514000
71540	47	1034	8515000
71087	47	1034	8516000
70660	47	1034	8517000
71541	47	1034	8518000
71747	47	1034	8519000
71973	47	1034	8520000
70452	47	1034	8521000
70661	47	1034	8522000
70662	47	1034	8523000
71088	47	1034	8524000
70663	47	1034	8524001
70453	47	1034	8525000
71542	47	1034	8525001
70664	47	1034	8526000
71089	47	1034	8527000
71543	47	1034	8528000
70859	47	1034	8529000
71748	47	1034	8530000
70665	47	1034	8531000
71090	47	1034	8700000
71091	47	1034	8701000
71092	47	1034	8702000
71317	47	1034	8710000
71749	47	1034	8710001
70860	47	1034	8710002
70454	47	1034	8711000
71318	47	1034	8711001
71093	47	1034	8711002
71544	47	1034	8712000
71094	47	1034	8713000
71095	47	1034	8715000
70861	47	1034	8715001
70666	47	1034	8716000
71096	47	1034	8717000
71545	47	1034	8717001
71097	47	1034	8717002
70862	47	1034	8718000
71750	47	1034	8719000
70455	47	1034	8720000
71751	47	1034	8720100
70667	47	1034	8720101
71546	47	1034	8721000
71319	47	1034	8722000
71752	47	1034	8723000
71547	47	1034	8723001
71098	47	1034	8723002
71548	47	1034	8723003
70863	47	1034	8900000
70456	47	1034	8901000
70668	47	1034	8901001
71549	47	1034	8901002
71974	47	1034	8910000
70457	47	1034	8910001
71753	47	1034	8911000
70458	47	1034	8912000
71754	47	1034	8912001
70669	47	1034	8913000
70864	47	1034	8914000
71320	47	1034	8914001
70459	47	1034	8914002
71550	47	1034	8915000
71551	47	1034	8916000
71975	47	1034	8916001
71976	47	1034	8916100
71755	47	1034	8917000
71321	47	1034	8918000
70865	47	1034	8919000
70460	47	1034	8920000
71322	47	1034	8921000
71099	47	1034	8921001
71977	47	1034	8921002
71552	47	1034	8922000
70461	47	1034	8923000
70866	47	1034	8924000
70462	47	1034	8925000
71978	47	1034	8925001
71100	47	1034	8926000
71756	47	1034	8926001
70867	47	1034	8926002
71553	47	1034	8927000
70670	47	1034	8928000
70671	47	1034	8929000
70463	47	1034	8929001
71757	47	1034	8929002
70672	47	1034	8930000
71758	47	1034	8930001
71554	47	1034	8930002
71555	47	1034	8930003
71979	47	1034	8930004
71980	47	1034	8931000
70868	47	1034	8931001
71981	47	1034	8932000
70869	47	1034	8933000
71101	47	1034	8933001
71759	47	1034	8934000
70673	47	1034	8934001
71556	47	1034	8935000
71760	47	1034	8936000
70870	47	1034	8937000
70464	47	1034	8938000
71323	47	1034	8938001
71557	47	1034	8938002
71324	47	1034	9200000
70871	47	1034	9201000
71982	47	1034	9202000
71325	47	1034	9202001
71558	47	1034	9210000
71102	47	1034	9210001
70674	47	1034	9210002
71103	47	1034	9211000
71104	47	1034	9211001
71983	47	1034	9211002
71326	47	1034	9212000
70872	47	1034	9212001
70873	47	1034	9212002
70675	47	1034	9212003
71327	47	1034	9212004
70874	47	1034	9213000
71761	47	1034	9213001
71105	47	1034	9213002
71762	47	1034	9214000
70875	47	1034	9215000
70465	47	1034	9216000
70876	47	1034	9217000
70676	47	1034	9218000
71328	47	1034	9218001
71763	47	1034	9218002
70466	47	1034	9219000
71984	47	1034	9219001
71985	47	1034	9220000
71106	47	1034	9221000
71329	47	1034	9222000
71330	47	1034	9223000
71986	47	1034	9223001
71331	47	1034	9223002
70467	47	1034	9224000
70677	47	1034	9224001
71107	47	1034	9224002
70877	47	1034	9224003
71764	47	1034	9224004
70878	47	1034	9225000
70879	47	1034	9225001
71332	47	1034	9226000
70678	47	1034	9227000
71333	47	1034	9227001
70679	47	1034	9227002
70468	47	1034	9227003
71334	47	1034	9228000
71765	47	1034	9228001
71987	47	1034	9229000
71335	47	1034	9230000
71108	47	1034	9230001
70680	47	1034	9230002
70880	47	1034	9230003
70469	47	1034	9231000
70470	47	1034	9231001
71559	47	1034	9231002
71109	47	1034	9232000
70681	47	1034	9232001
71336	47	1034	9233000
70471	47	1034	9234000
71560	47	1034	9234001
70682	47	1034	9234002
70683	47	1034	9234003
70472	47	1034	9235000
70473	47	1034	9235001
71561	47	1034	9236000
71988	47	1034	9237000
71110	47	1034	9237001
70684	47	1034	9238000
70881	47	1034	9239000
70474	47	1034	9239001
71562	47	1034	9239002
70685	47	1034	9239003
71766	47	1034	9240000
70882	47	1034	9240001
71989	47	1034	9240002
71990	47	1034	9600000
71991	47	1034	9601000
71111	47	1034	9602000
71337	47	1034	9603000
71992	47	1034	9603001
71767	47	1034	9610000
71768	47	1034	9611000
71112	47	1034	9612000
71563	47	1034	9613000
71338	47	1034	9614000
70883	47	1034	9615000
71339	47	1034	9616000
71769	47	1034	9616100
70884	47	1034	9617000
71113	47	1034	9618000
71114	47	1034	9619000
70885	47	1034	9620000
71993	47	1034	9622000
71994	47	1034	9623000
71115	47	1034	9623001
70886	47	1034	9623002
70475	47	1034	9624000
70476	47	1034	9625000
70686	47	1034	9626000
71564	47	1034	9627000
70887	47	1034	9627001
71116	47	1034	9627002
70687	47	1034	9628000
71117	47	1034	9629000
70888	47	1034	9630000
71118	47	1034	9631000
71565	47	1034	9631001
70889	47	1034	9632000
71119	47	1034	9800000
70890	47	1034	9801000
70477	47	1034	9802000
70891	47	1034	9802001
70478	47	1034	9803000
71770	47	1034	9804000
70479	47	1034	9805000
71120	47	1034	9806000
71995	47	1034	9806001
70688	47	1034	9807000
70480	47	1034	9808000
71996	47	1034	9809000
71771	47	1034	9810000
71121	47	1034	9811000
71566	47	1034	9811001
70689	47	1034	9811002
71772	47	1034	9812000
70481	47	1034	9813000
71997	47	1034	9813001
70690	47	1034	9814000
70482	47	1034	9815000
70483	47	1034	9816000
70484	47	1034	9816001
70485	47	1034	9817000
71340	47	1034	9818000
70486	47	1034	9819000
71998	47	1034	9819001
71122	47	1034	9819002
70892	47	1034	9819003
71123	47	1034	9820000
71567	47	1034	9820001
71999	47	1034	9821000
70893	47	1034	9822000
70487	47	1034	9822001
70691	47	1034	9822002
71341	47	1034	9823000
70692	47	1034	9823001
71342	47	1034	9823002
71124	47	1034	9824000
71125	47	1034	9824001
70894	47	1034	9824002
70488	47	1034	9824003
71773	47	1034	9825000
71126	47	1034	9826000
71568	47	1034	9826001
70895	47	1034	9826002
71343	47	1034	9827000
70896	47	1034	9827001
70897	47	1034	9828000
71344	47	1034	9828001
70489	47	1034	9828002
71569	47	1034	9828003
70898	47	1034	9828004
71345	47	1034	9829000
71127	47	1034	9830000
71128	47	1034	9830001
71346	47	1034	9831000
71774	47	1034	9831001
71775	47	1034	9832000
70899	47	1034	9832001
71776	47	1034	9832002
71129	47	1034	9833000
71570	47	1034	9833001
70693	47	1034	9834000
71130	47	1034	9835000
70900	47	1034	9835001
70901	47	1034	9835002
71131	47	1034	9835003
72000	47	1034	9835004
70902	47	1034	9835005
70694	47	1034	9835006
71777	47	1034	9836000
71347	47	1034	9837000
71571	47	1034	9837001
72001	47	1034	9838000
71132	47	1034	9839000
71572	47	1034	9840000
70490	47	1034	9840001
70491	47	1034	9840002
70903		1034	9841000
70492	47	1034	9841001
71133	47	1034	9841002
70493	47	1034	9841003
70494	47	1034	9842000
71573	47	1034	9843000
70695	47	1034	9844000
70904	47	1034	9845000
71574	47	1034	9845001
70905	47	1034	9846000
70696	47	1034	9847000
72002	47	1034	9847001
71778	47	1034	9847002
72003	47	1034	9847003
71134	47	1034	9848000
72004	47	1034	9849000
71348	47	1034	9849001
70906	47	1034	9850000
70495	47	1034	9851000
72005	47	1034	9851001
71575	47	1034	9851002
72006	47	1034	9851003
70496	47	1034	9852000
71135	47	1034	9853000
71576	47	1034	9854000
70697	47	1034	9855000
70497	47	1034	9855001
71779	47	1034	9856000
70498	47	1034	9857000
70698	47	1034	9858000
70699	47	1034	9859000
71349	47	1034	9859001
71350	47	1034	9860000
71351	47	1034	9860001
71352	47	1034	9860002
71136	47	1034	9860003
71353	47	1034	9861000
72007	47	1034	9861001
70499	47	1034	9862000
71354	47	1034	9862001
70907	47	1034	9862002
71780	47	1034	9863000
71355	47	1034	9864000
71781	47	1034	9865000
72008	47	1034	9865001
71137	47	1034	9866000
70908	47	1034	9867000
71782	47	1034	9868000
71577	47	1034	9869000
70700	47	1034	9869001
70909	47	1034	9870000
70500	47	1034	9871000
71138	47	1034	9871001
71783	47	1034	9872000
70701	47	1034	9873000
70702	47	1034	9874000
71356	47	1034	9874001
70501	47	1034	9874002
71784	47	1034	9875000
70502	47	1034	9875001
70910	47	1034	9876000
70911	47	1034	9876001
70703	47	1034	9877000
72009	47	1034	9877001
71578	47	1034	9877002
71139	47	1034	9878000
71357	47	1034	9879000
70704	47	1034	9879001
71579	47	1034	9879002
